time,open,high,low,close,volume
2025-04-08 20:00:00+00:00,146.549,146.663,146.242,146.645,19889
2025-04-08 21:00:00+00:00,146.646,146.732,146.25,146.383,18355
2025-04-08 22:00:00+00:00,146.383,146.439,145.955,146.273,17769
2025-04-08 23:00:00+00:00,146.276,146.469,146.214,146.228,8405
2025-04-09 00:00:00+00:00,146.229,146.287,146.023,146.21,765
2025-04-09 01:00:00+00:00,146.231,146.333,145.889,145.971,5134
2025-04-09 02:00:00+00:00,145.964,145.996,145.595,145.848,10589
2025-04-09 03:00:00+00:00,145.847,145.901,145.123,145.402,17403
2025-04-09 04:00:00+00:00,145.402,145.711,145.292,145.566,16240
2025-04-09 05:00:00+00:00,145.565,145.934,145.42,145.63,12847
2025-04-09 06:00:00+00:00,145.632,145.766,145.253,145.324,13321
2025-04-09 07:00:00+00:00,145.32,145.405,144.572,144.936,17922
2025-04-09 08:00:00+00:00,144.938,145.452,144.839,145.1,16913
2025-04-09 09:00:00+00:00,145.099,145.541,144.696,144.813,18603
2025-04-09 10:00:00+00:00,144.813,145.633,144.786,145.52,18510
2025-04-09 11:00:00+00:00,145.524,145.773,145.173,145.29,13396
2025-04-09 12:00:00+00:00,145.29,145.479,145.154,145.364,10013
2025-04-09 13:00:00+00:00,145.364,145.438,144.932,145.221,10377
2025-04-09 14:00:00+00:00,145.227,145.241,144.638,144.643,18180
